PROVINCIA;CANTON;PARROQUIA;INCENDIOS;OSOS;ALIMENTACION;Latitud;Longitud;Latitud-2;Longitud-2;TIPO VEGETACION;BIOCLIMA;TIPO_ECOSI;FRAGILIDAD;AREA PROTEGIDA;DEFICIT HIDRICO;YEAR;MONTH;DAY
MORONA SANTIAGO;LIMON INDANZA;YUNGANZA (CAB EN EL ROSARIO);NO;NO;Racinaea;-2.93333;-78.51666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;PAPALLACTA;NO;NO;Puya;-0.33333;-78.16666;0;0;VEGETACION ARBUSTIVA Y HERBACEA;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;PARQUE NACIONAL;000 - 000;1900;1;1
NAPO;QUIJOS;CUYUJA;NO;NO;Tillandsia;-0.4;-78.08333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY BAJA;PARQUE NACIONAL;000 - 000;1900;1;1
NAPO;QUIJOS;CUYUJA;NO;NO;Tillandsia;-0.4;-78.08333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY BAJA;PARQUE NACIONAL;000 - 000;1900;1;1
NAPO;QUIJOS;SUMACO;NO;NO;Guzmania;-0.51666;-77.86666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
LOJA;LOJA;TAQUIL (MIGUEL RIOFRIO);NO;NO;Tillandsia;-3.9;-79.3;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;375 - 400;1900;1;1
ZAMORA CHINCHIPE;ZAMORA;SABANILLA;NO;NO;Tillandsia;-3.96666;-79.11666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;25 - 50;1900;1;1
ZAMORA CHINCHIPE;NANGARITZA;ZURMI;NO;NO;Guzmania;-4.133;-78.65;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;25 - 50;1900;1;1
ZAMORA CHINCHIPE;NANGARITZA;ZURMI;NO;NO;Guzmania;-4.1333;-78.65;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;25 - 50;1900;1;1
AZUAY;SANTA ISABEL;SANTA ISABEL (CHAGUARURCO);NO;NO;Tillandsia;-3.3;-79.4;0;0;OTRAS TIERRAS;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
EL ORO;CHILLA;CHILLA;NO;NO;Pitcairnia;-3.466667;-79.5833;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;925 - 950;1900;1;1
AZUAY;SANTA ISABEL;SANTA ISABEL (CHAGUARURCO);NO;NO;Tillandsia;-3.3;-79.4;0;0;OTRAS TIERRAS;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
AZUAY;SANTA ISABEL;SANTA ISABEL (CHAGUARURCO);NO;NO;Tillandsia;-3.3;-79.4;0;0;OTRAS TIERRAS;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
AZUAY;SANTA ISABEL;SANTA ISABEL (CHAGUARURCO);NO;NO;Tillandsia;-3.3;-79.4;0;0;OTRAS TIERRAS;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
EL ORO;CHILLA;CHILLA;NO;NO;Pitcairnia;-3.47;-79.58;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;925 - 950;1900;1;1
EL ORO;CHILLA;CHILLA;NO;NO;Pitcairnia;-3.47;-79.58;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;925 - 950;1900;1;1
AZUAY;SANTA ISABEL;SANTA ISABEL (CHAGUARURCO);NO;NO;Tillandsia;-3.3;-79.4;0;0;OTRAS TIERRAS;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
SUCUMBIOS;GONZALO PIZARRO;EL REVENTADOR;NO;NO;Guzmania;-0.06666;-77.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;000 - 000;1900;1;1
NAPO;EL CHACO;GONZALO DIAZ DE PINEDA (EL BOMBON);NO;NO;Mezobromelia;-0.08333;-77.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;000 - 000;1900;1;1
NAPO;EL CHACO;GONZALO DIAZ DE PINEDA (EL BOMBON);NO;NO;Guzmania;-0.08333;-77.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;000 - 000;1900;1;1
NAPO;EL CHACO;GONZALO DIAZ DE PINEDA (EL BOMBON);NO;NO;Vriesea;-0.08333;-77.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;000 - 000;1900;1;1
EL ORO;CHILLA;CHILLA;NO;NO;Pitcairnia;-3.47;-79.58;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;925 - 950;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Pitcairnia;-0.63333;-77.41666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
AZUAY;SANTA ISABEL;SANTA ISABEL (CHAGUARURCO);NO;NO;Tillandsia;-3.3;-79.4;0;0;OTRAS TIERRAS;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
AZUAY;SANTA ISABEL;SANTA ISABEL (CHAGUARURCO);NO;NO;Tillandsia;-3.3;-79.4;0;0;OTRAS TIERRAS;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
AZUAY;SANTA ISABEL;SANTA ISABEL (CHAGUARURCO);NO;NO;Tillandsia;-3.3;-79.4;0;0;OTRAS TIERRAS;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
SUCUMBIOS;GONZALO PIZARRO;PUERTO LIBRE;NO;NO;Vriesea;0.08333;-77.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;000 - 000;1900;1;1
EL ORO;CHILLA;CHILLA;NO;NO;Pitcairnia;-3.47;-79.58;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;925 - 950;1900;1;1
AZUAY;SANTA ISABEL;SANTA ISABEL (CHAGUARURCO);NO;NO;Tillandsia;-3.3;-79.4;0;0;OTRAS TIERRAS;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
LOJA;LOJA;LOJA;NO;NO;Pitcairnia;-3.95;-79.2333;0;0;ZONA ANTROPICA;PLUVIESTACIONAL;; ;NO DEFINIDA;375 - 400;1900;1;1
ZAMORA CHINCHIPE;YANTZAZA;LOS ENCUENTROS;NO;NO;Guzmania;-3.794444;-78.501944;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;REFUGIO DE VIDA SILVESTRE;25 - 50;1900;1;1
ZAMORA CHINCHIPE;YANTZAZA;LOS ENCUENTROS;NO;NO;Pitcairnia;-3.847222;-78.527778;0;0;TIERRA AGROPECUARIA;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;25 - 50;1900;1;1
ZAMORA CHINCHIPE;YANTZAZA;LOS ENCUENTROS;NO;NO;Ronnbergia;-3.847222;-78.527778;0;0;TIERRA AGROPECUARIA;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;25 - 50;1900;1;1
BOLIVAR;CALUMA;CALUMA;NO;NO;Tillandsia;-1.65;-79.32;0;0;SIN INFORMACION;PLUVIESTACIONAL;; ;NO DEFINIDA;150 - 175;1900;1;1
SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);NO;NO;Aechmea;-0.33333;-76.38333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;000 - 000;1900;1;1
LOJA;LOJA;LOJA;NO;NO;Pitcairnia;-3.95;-79.23333;0;0;ZONA ANTROPICA;PLUVIESTACIONAL;; ;NO DEFINIDA;375 - 400;1900;1;1
LOJA;LOJA;LOJA;NO;NO;Pitcairnia;-3.95;-79.23333;0;0;ZONA ANTROPICA;PLUVIESTACIONAL;; ;NO DEFINIDA;375 - 400;1900;1;1
SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);NO;NO;Aechmea;-0.33333;-76.38333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SUMACO;NO;NO;Tillandsia;-0.5;-77.86666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Mezobromelia;-0.45;-77.85;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Guzmania;-0.46666;-77.85;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Pitcairnia;-0.46666;-77.85;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Pitcairnia;-0.46666;-77.85;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Mezobromelia;-0.46666;-77.85;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Werauhia;-0.46666;-77.85;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Guzmania;-0.46666;-77.85;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Guzmania;-0.46666;-77.85;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SUMACO;NO;NO;Guzmania;-0.51666;-77.85;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;COSANGA;NO;NO;Aechmea;-0.55;-77.83;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;COSANGA;NO;NO;Vriesea;-0.55;-77.83333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;COSANGA;NO;NO;Pitcairnia;-0.55;-77.83333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;ARCHIDONA;HATUN SUMAKU;NO;NO;Vriesea;-0.63333;-77.66666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;ARCHIDONA;HATUN SUMAKU;NO;NO;Tillandsia;-0.63333;-77.66666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
MORONA SANTIAGO;MORONA;SAN ISIDRO;NO;NO;Aechmea;-2.23333;-78.18333;0;0;TIERRA AGROPECUARIA;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;000 - 000;1900;1;1
SUCUMBIOS;CUYABENO;TARAPOA;NO;NO;Aechmea;-0.25;-76.33333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Mezobromelia;-0.45;-77.85;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
NAPO;ARCHIDONA;HATUN SUMAKU;NO;NO;Vriesea;-0.63333;-77.66666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;QUIJOS;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA);NO;NO;Guzmania;-0.46666;-77.85;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
LOJA;LOJA;LOJA;NO;NO;Pitcairnia;-3.95;-79.23333;0;0;ZONA ANTROPICA;PLUVIESTACIONAL;; ;NO DEFINIDA;375 - 400;1900;1;1
CARCHI;TULCAN;TOBAR DONOSO (LA BOCANA DE CAMUMBI);NO;NO;Guzmania;0.91666;-78.5;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;310 - 320;1900;1;1
LOJA;LOJA;LOJA;NO;NO;Pitcairnia;-3.95;-79.23333;0;0;ZONA ANTROPICA;PLUVIESTACIONAL;; ;NO DEFINIDA;375 - 400;1900;1;1
MORONA SANTIAGO;LIMON INDANZA;STA SUSANA DE CHIVIAZA (CAB EN CHIVIAZA);NO;NO;Guzmania;-2.91666;-78.36666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
PICHINCHA;PEDRO VICENTE MALDONADO;PEDRO VICENTE MALDONADO;NO;NO;Ronnbergia;0.07;-79.12;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;70 - 80;1900;1;1
CARCHI;ESPEJO;LA LIBERTAD (ALIZO);SI;NO;Puya;0.722234;-77.899951;0;0;VEGETACION ARBUSTIVA Y HERBACEA;PLUVIAL;ECOSISTEMA TERRESTRE;MUY BAJA;RESERVA ECOLOGICA;310 - 320;1900;1;1
PICHINCHA;QUITO;NONO;NO;NO;Guzmania;0.026825;-78.637035;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;LLOA;NO;NO;Guzmania;-0.161878;-78.606826;0;0;VEGETACION ARBUSTIVA Y HERBACEA;PLUVIAL;; ;NO DEFINIDA;70 - 80;1900;1;1
CARCHI;TULCAN;EL CHICAL;NO;NO;Pitcairnia;1.02;-78.3;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;310 - 320;1900;1;1
PICHINCHA;SAN MIGUEL DE LOS BANCOS;MINDO;NO;NO;Guzmania;-0.083333;-78.783333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;CALACALI;NO;NO;Guzmania;0;-78.583333;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;SAN MIGUEL DE LOS BANCOS;MINDO;NO;NO;Guzmania;-0.083333;-78.783333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;QUITO;NO;NO;Pitcairnia;-0.083333;-78.5;0;0;BOSQUE;PLUVIESTACIONAL;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;CALACALI;NO;NO;Tillandsia;0;-78.583333;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
ESMERALDAS;ATACAMES;TONCHIGUE;NO;NO;Tillandsia;0.833333;-79.916667;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
PICHINCHA;QUITO;NONO;NO;NO;Guzmania;0.01666;-78.63333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;NONO;NO;NO;Guzmania;0.01666;-78.63333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;CALACALI;NO;NO;Tillandsia;0;-78.58333;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PASTAZA;PASTAZA;PUYO;NO;NO;Guzmania;-1.45;-77.966667;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
MANABI;MONTECRISTI;MONTECRISTI;NO;NO;Guzmania;-1.05;-80.666667;0;0;BOSQUE;XÉRICO;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;850 - 875;1900;1;1
PASTAZA;PASTAZA;PUYO;NO;NO;Guzmania;-1.45;-77.966667;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
PASTAZA;PASTAZA;PUYO;NO;NO;Aechmea;-1.45;-77.966667;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Aechmea;-0.63666;-77.45333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Pitcairnia;-0.63333;-77.45;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Aechmea;-0.63;-77.46;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Vriesea;-0.631389;-77.462778;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Aechmea;-0.63138;-77.46277;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
MANABI;PEDERNALES;COJIMIES;NO;NO;Tillandsia;0.35;-79.73333;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MUY BAJA;RESERVA ECOLOGICA;850 - 875;1900;1;1
PICHINCHA;QUITO;NONO;NO;NO;Tillandsia;-0.01666;-78.63333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;NONO;NO;NO;No Encontrada;-0.01666;-78.63333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Aechmea;-0.63666;-77.45333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Pitcairnia;-0.63333;-77.45;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Aechmea;-0.63;-77.46;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Vriesea;-0.631389;-77.462778;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;AVILA (CAB. EN HUIRUNO);NO;NO;Aechmea;-0.63138;-77.46277;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
MANABI;PEDERNALES;COJIMIES;NO;NO;Tillandsia;0.35;-79.73333;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MUY BAJA;RESERVA ECOLOGICA;850 - 875;1900;1;1
PICHINCHA;QUITO;NONO;NO;NO;Tillandsia;-0.01666;-78.63333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;NONO;NO;NO;No Encontrada;-0.01666;-78.63333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
ZAMORA CHINCHIPE;ZAMORA;ZAMORA;NO;NO;Cipuropsis;-4.080105;-78.951702;0;0;ZONA ANTROPICA;PLUVIAL;; ;NO DEFINIDA;25 - 50;1900;1;1
BOLIVAR;CALUMA;CALUMA;NO;NO;Tillandsia;-1.65;-79.32;0;0;SIN INFORMACION;PLUVIESTACIONAL;; ;NO DEFINIDA;150 - 175;1900;1;1
BOLIVAR;CALUMA;CALUMA;NO;NO;Guzmania;-1.65;-79.32;0;0;SIN INFORMACION;PLUVIESTACIONAL;; ;NO DEFINIDA;150 - 175;1900;1;1
BOLIVAR;CALUMA;CALUMA;NO;NO;Guzmania;-1.65;-79.32;0;0;SIN INFORMACION;PLUVIESTACIONAL;; ;NO DEFINIDA;150 - 175;1900;1;1
NAPO;ARCHIDONA;HATUN SUMAKU;NO;NO;Racinaea;-0.7;-77.5;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;SAN JOSE DE DAHUANO;NO;NO;Pitcairnia;-0.78333;-77.46666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;SAN JOSE DE DAHUANO;NO;NO;Guzmania;-0.78333;-77.46666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;SAN JOSE DE DAHUANO;NO;NO;Aechmea;-0.85;-77.41666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;SAN JOSE DE DAHUANO;NO;NO;Aechmea;-0.85;-77.4;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;000 - 000;1900;1;1
MANABI;PEDERNALES;COJIMIES;NO;NO;Guzmania;0.35;-79.73333;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MUY BAJA;RESERVA ECOLOGICA;850 - 875;1900;1;1
NAPO;ARCHIDONA;HATUN SUMAKU;NO;NO;Racinaea;-0.7;-77.5;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;SAN JOSE DE DAHUANO;NO;NO;Pitcairnia;-0.78333;-77.46666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;SAN JOSE DE DAHUANO;NO;NO;Guzmania;-0.78333;-77.46666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;SAN JOSE DE DAHUANO;NO;NO;Aechmea;-0.85;-77.41666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;000 - 000;1900;1;1
ORELLANA;LORETO;SAN JOSE DE DAHUANO;NO;NO;Aechmea;-0.85;-77.4;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;000 - 000;1900;1;1
MANABI;PEDERNALES;COJIMIES;NO;NO;Guzmania;0.35;-79.73333;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MUY BAJA;RESERVA ECOLOGICA;850 - 875;1900;1;1
NAPO;ARCHIDONA;HATUN SUMAKU;NO;NO;Racinaea;-0.6;-77.63333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;000 - 000;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Guzmania;0.98333;-78.58333;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Guzmania;0.98333;-78.58333;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Guzmania;0.98333;-78.58333;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;TULULBI (CAB. EN RICAURTE);NO;NO;Guzmania;1.21666;-78.73333;0;0;TIERRA AGROPECUARIA;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;REFUGIO DE VIDA SILVESTRE;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Pitcairnia;0.91666;-78.56666;0;0;BOSQUE;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;TULULBI (CAB. EN RICAURTE);NO;NO;Werauhia;1.21666;-78.73333;0;0;TIERRA AGROPECUARIA;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;REFUGIO DE VIDA SILVESTRE;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;TULULBI (CAB. EN RICAURTE);NO;NO;Werauhia;1.21666;-78.73333;0;0;TIERRA AGROPECUARIA;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;REFUGIO DE VIDA SILVESTRE;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;TULULBI (CAB. EN RICAURTE);NO;NO;Guzmania;1.21666;-78.73333;0;0;TIERRA AGROPECUARIA;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;REFUGIO DE VIDA SILVESTRE;775 - 800;1900;1;1
